"IDE_CLIENTE";"IDE_CLIENTE_NIF";"DES_CLIENTE";"NUM_EDAD";"NUM_TAMANO_FAMILIAR";"NUM_ANOS_EXPERIENCIA";"NUM_INGRESOS_ANO";"IDE_NIVEL_EDUCACION"
5158;"MIG104764";"PRUEBAAPELLIDO MIG104764, PRUEBANOMBRE MIG104764";51;1;25;173000;2
5157;"MIG104763";"PRUEBAAPELLIDO MIG104763, PRUEBANOMBRE MIG104763";37;4;7;94000;3
5156;"MIG104762";"PRUEBAAPELLIDO MIG104762, PRUEBANOMBRE MIG104762";61;2;35;74000;2
5155;"MIG104761";"PRUEBAAPELLIDO MIG104761, PRUEBANOMBRE MIG104761";50;2;25;18000;1
5154;"MIG104760";"PRUEBAAPELLIDO MIG104760, PRUEBANOMBRE MIG104760";66;4;41;80000;2
5153;"MIG104759";"PRUEBAAPELLIDO MIG104759, PRUEBANOMBRE MIG104759";46;1;21;40000;1
5152;"MIG104758";"PRUEBAAPELLIDO MIG104758, PRUEBANOMBRE MIG104758";26;1;2;135000;1
5151;"MIG104757";"PRUEBAAPELLIDO MIG104757, PRUEBANOMBRE MIG104757";30;4;4;78000;2
5150;"MIG104756";"PRUEBAAPELLIDO MIG104756, PRUEBANOMBRE MIG104756";59;2;35;151000;1
5149;"MIG104755";"PRUEBAAPELLIDO MIG104755, PRUEBANOMBRE MIG104755";57;2;33;93000;1
5148;"MIG104754";"PRUEBAAPELLIDO MIG104754, PRUEBANOMBRE MIG104754";46;1;21;85000;2
5147;"MIG104753";"PRUEBAAPELLIDO MIG104753, PRUEBANOMBRE MIG104753";39;1;14;178000;1
5146;"MIG104752";"PRUEBAAPELLIDO MIG104752, PRUEBANOMBRE MIG104752";41;1;17;154000;1
5145;"MIG104751";"PRUEBAAPELLIDO MIG104751, PRUEBANOMBRE MIG104751";66;1;41;38000;3
5144;"MIG104750";"PRUEBAAPELLIDO MIG104750, PRUEBANOMBRE MIG104750";31;3;5;21000;1
5143;"MIG104749";"PRUEBAAPELLIDO MIG104749, PRUEBANOMBRE MIG104749";43;1;18;38000;3
5142;"MIG104748";"PRUEBAAPELLIDO MIG104748, PRUEBANOMBRE MIG104748";49;4;25;91000;2
5141;"MIG104747";"PRUEBAAPELLIDO MIG104747, PRUEBANOMBRE MIG104747";31;1;7;18000;3
5140;"MIG104746";"PRUEBAAPELLIDO MIG104746, PRUEBANOMBRE MIG104746";49;1;23;129000;1
5139;"MIG104745";"PRUEBAAPELLIDO MIG104745, PRUEBANOMBRE MIG104745";44;3;20;72000;3
5138;"MIG104744";"PRUEBAAPELLIDO MIG104744, PRUEBANOMBRE MIG104744";50;1;26;21000;1
5137;"MIG104743";"PRUEBAAPELLIDO MIG104743, PRUEBANOMBRE MIG104743";58;4;33;25000;2
5136;"MIG104742";"PRUEBAAPELLIDO MIG104742, PRUEBANOMBRE MIG104742";58;4;32;55000;1
5135;"MIG104741";"PRUEBAAPELLIDO MIG104741, PRUEBANOMBRE MIG104741";56;1;30;178000;1
5134;"MIG104740";"PRUEBAAPELLIDO MIG104740, PRUEBANOMBRE MIG104740";62;1;38;174000;1
5133;"MIG104739";"PRUEBAAPELLIDO MIG104739, PRUEBANOMBRE MIG104739";56;3;32;44000;1
5132;"MIG104738";"PRUEBAAPELLIDO MIG104738, PRUEBANOMBRE MIG104738";61;3;36;85000;2
5131;"MIG104737";"PRUEBAAPELLIDO MIG104737, PRUEBANOMBRE MIG104737";51;3;25;65000;2
5130;"MIG104736";"PRUEBAAPELLIDO MIG104736, PRUEBANOMBRE MIG104736";34;4;9;84000;2
5129;"MIG104735";"PRUEBAAPELLIDO MIG104735, PRUEBANOMBRE MIG104735";63;1;39;64000;3
5128;"MIG104734";"PRUEBAAPELLIDO MIG104734, PRUEBANOMBRE MIG104734";49;1;23;121000;1
5127;"MIG104733";"PRUEBAAPELLIDO MIG104733, PRUEBANOMBRE MIG104733";39;3;13;69000;1
5126;"MIG104732";"PRUEBAAPELLIDO MIG104732, PRUEBANOMBRE MIG104732";37;2;11;29000;3
5125;"MIG104731";"PRUEBAAPELLIDO MIG104731, PRUEBANOMBRE MIG104731";52;1;27;29000;2
5124;"MIG104730";"PRUEBAAPELLIDO MIG104730, PRUEBANOMBRE MIG104730";40;4;14;18000;3
5123;"MIG104729";"PRUEBAAPELLIDO MIG104729, PRUEBANOMBRE MIG104729";59;3;35;31000;2
5122;"MIG104728";"PRUEBAAPELLIDO MIG104728, PRUEBANOMBRE MIG104728";41;4;17;58000;1
5121;"MIG104727";"PRUEBAAPELLIDO MIG104727, PRUEBANOMBRE MIG104727";34;1;10;38000;1
5120;"MIG104726";"PRUEBAAPELLIDO MIG104726, PRUEBANOMBRE MIG104726";34;2;8;75000;1
5119;"MIG104725";"PRUEBAAPELLIDO MIG104725, PRUEBANOMBRE MIG104725";34;4;8;21000;1
5118;"MIG104724";"PRUEBAAPELLIDO MIG104724, PRUEBANOMBRE MIG104724";39;1;15;125000;1
5117;"MIG104723";"PRUEBAAPELLIDO MIG104723, PRUEBANOMBRE MIG104723";40;1;16;63000;3
5116;"MIG104722";"PRUEBAAPELLIDO MIG104722, PRUEBANOMBRE MIG104722";52;2;26;70000;1
5115;"MIG104721";"PRUEBAAPELLIDO MIG104721, PRUEBANOMBRE MIG104721";41;1;15;88000;3
5114;"MIG104720";"PRUEBAAPELLIDO MIG104720, PRUEBANOMBRE MIG104720";32;4;8;140000;3
5113;"MIG104719";"PRUEBAAPELLIDO MIG104719, PRUEBANOMBRE MIG104719";32;3;6;35000;1
5112;"MIG104718";"PRUEBAAPELLIDO MIG104718, PRUEBANOMBRE MIG104718";29;1;5;121000;1
5111;"MIG104717";"PRUEBAAPELLIDO MIG104717, PRUEBANOMBRE MIG104717";60;2;34;83000;1
5110;"MIG104716";"PRUEBAAPELLIDO MIG104716, PRUEBANOMBRE MIG104716";65;1;39;35000;3
5109;"MIG104715";"PRUEBAAPELLIDO MIG104715, PRUEBANOMBRE MIG104715";27;3;3;81000;1
5108;"MIG104714";"PRUEBAAPELLIDO MIG104714, PRUEBANOMBRE MIG104714";25;2;1;122000;1
5107;"MIG104713";"PRUEBAAPELLIDO MIG104713, PRUEBANOMBRE MIG104713";25;2;0;14000;3
5106;"MIG104712";"PRUEBAAPELLIDO MIG104712, PRUEBANOMBRE MIG104712";65;3;40;59000;1
5105;"MIG104711";"PRUEBAAPELLIDO MIG104711, PRUEBANOMBRE MIG104711";41;3;17;71000;3
5104;"MIG104710";"PRUEBAAPELLIDO MIG104710, PRUEBANOMBRE MIG104710";26;2;1;35000;2
5103;"MIG104709";"PRUEBAAPELLIDO MIG104709, PRUEBANOMBRE MIG104709";62;3;37;10000;1
5102;"MIG104708";"PRUEBAAPELLIDO MIG104708, PRUEBANOMBRE MIG104708";59;2;35;91000;1
5101;"MIG104707";"PRUEBAAPELLIDO MIG104707, PRUEBANOMBRE MIG104707";60;2;36;8000;1
5100;"MIG104706";"PRUEBAAPELLIDO MIG104706, PRUEBANOMBRE MIG104706";61;3;37;141000;1
5099;"MIG104705";"PRUEBAAPELLIDO MIG104705, PRUEBANOMBRE MIG104705";54;3;28;102000;2
5098;"MIG104704";"PRUEBAAPELLIDO MIG104704, PRUEBANOMBRE MIG104704";57;3;27;62000;3
5097;"MIG104703";"PRUEBAAPELLIDO MIG104703, PRUEBANOMBRE MIG104703";35;2;5;108000;3
5096;"MIG104702";"PRUEBAAPELLIDO MIG104702, PRUEBANOMBRE MIG104702";42;1;16;49000;1
5095;"MIG104701";"PRUEBAAPELLIDO MIG104701, PRUEBANOMBRE MIG104701";31;1;7;170000;1
5094;"MIG104700";"PRUEBAAPELLIDO MIG104700, PRUEBANOMBRE MIG104700";61;2;36;61000;1
5093;"MIG104699";"PRUEBAAPELLIDO MIG104699, PRUEBANOMBRE MIG104699";48;3;22;162000;1
5092;"MIG104698";"PRUEBAAPELLIDO MIG104698, PRUEBANOMBRE MIG104698";49;3;22;103000;2
5091;"MIG104697";"PRUEBAAPELLIDO MIG104697, PRUEBANOMBRE MIG104697";59;4;35;70000;3
5090;"MIG104696";"PRUEBAAPELLIDO MIG104696, PRUEBANOMBRE MIG104696";45;1;19;70000;1
5089;"MIG104695";"PRUEBAAPELLIDO MIG104695, PRUEBANOMBRE MIG104695";39;2;13;25000;3
5088;"MIG104694";"PRUEBAAPELLIDO MIG104694, PRUEBANOMBRE MIG104694";52;1;28;20000;1
5087;"MIG104693";"PRUEBAAPELLIDO MIG104693, PRUEBANOMBRE MIG104693";59;3;35;32000;2
5086;"MIG104692";"PRUEBAAPELLIDO MIG104692, PRUEBANOMBRE MIG104692";41;3;17;65000;3
5085;"MIG104691";"PRUEBAAPELLIDO MIG104691, PRUEBANOMBRE MIG104691";59;1;34;19000;3
5084;"MIG104690";"PRUEBAAPELLIDO MIG104690, PRUEBANOMBRE MIG104690";51;4;27;43000;2
5083;"MIG104689";"PRUEBAAPELLIDO MIG104689, PRUEBANOMBRE MIG104689";29;4;3;69000;2
5082;"MIG104688";"PRUEBAAPELLIDO MIG104688, PRUEBANOMBRE MIG104688";58;4;34;48000;2
5081;"MIG104687";"PRUEBAAPELLIDO MIG104687, PRUEBANOMBRE MIG104687";61;2;35;113000;1
5080;"MIG104686";"PRUEBAAPELLIDO MIG104686, PRUEBANOMBRE MIG104686";63;4;39;41000;2
5079;"MIG104685";"PRUEBAAPELLIDO MIG104685, PRUEBANOMBRE MIG104685";59;1;34;103000;1
5078;"MIG104684";"PRUEBAAPELLIDO MIG104684, PRUEBANOMBRE MIG104684";52;2;28;149000;1
5077;"MIG104683";"PRUEBAAPELLIDO MIG104683, PRUEBANOMBRE MIG104683";55;3;25;44000;3
5076;"MIG104682";"PRUEBAAPELLIDO MIG104682, PRUEBANOMBRE MIG104682";27;4;3;68000;1
5075;"MIG104681";"PRUEBAAPELLIDO MIG104681, PRUEBANOMBRE MIG104681";46;2;21;154000;1
5074;"MIG104680";"PRUEBAAPELLIDO MIG104680, PRUEBANOMBRE MIG104680";26;2;0;161000;1
5073;"MIG104679";"PRUEBAAPELLIDO MIG104679, PRUEBANOMBRE MIG104679";33;1;7;115000;2
5072;"MIG104678";"PRUEBAAPELLIDO MIG104678, PRUEBANOMBRE MIG104678";25;2;0;38000;3
5071;"MIG104677";"PRUEBAAPELLIDO MIG104677, PRUEBANOMBRE MIG104677";39;3;13;68000;1
5070;"MIG104676";"PRUEBAAPELLIDO MIG104676, PRUEBANOMBRE MIG104676";35;1;11;32000;1
5069;"MIG104675";"PRUEBAAPELLIDO MIG104675, PRUEBANOMBRE MIG104675";40;1;14;93000;3
5068;"MIG104674";"PRUEBAAPELLIDO MIG104674, PRUEBANOMBRE MIG104674";50;2;23;18000;2
5067;"MIG104673";"PRUEBAAPELLIDO MIG104673, PRUEBANOMBRE MIG104673";52;1;26;180000;1
5066;"MIG104672";"PRUEBAAPELLIDO MIG104672, PRUEBANOMBRE MIG104672";39;1;14;104000;3
5065;"MIG104671";"PRUEBAAPELLIDO MIG104671, PRUEBANOMBRE MIG104671";52;1;26;194000;1
5064;"MIG104670";"PRUEBAAPELLIDO MIG104670, PRUEBANOMBRE MIG104670";27;4;1;64000;2
5063;"MIG104669";"PRUEBAAPELLIDO MIG104669, PRUEBANOMBRE MIG104669";40;3;14;63000;3
5062;"MIG104668";"PRUEBAAPELLIDO MIG104668, PRUEBANOMBRE MIG104668";52;1;28;72000;3
5061;"MIG104667";"PRUEBAAPELLIDO MIG104667, PRUEBANOMBRE MIG104667";34;3;9;72000;1
5060;"MIG104666";"PRUEBAAPELLIDO MIG104666, PRUEBANOMBRE MIG104666";40;2;16;65000;1
5059;"MIG104665";"PRUEBAAPELLIDO MIG104665, PRUEBANOMBRE MIG104665";62;4;37;83000;2
5058;"MIG104664";"PRUEBAAPELLIDO MIG104664, PRUEBANOMBRE MIG104664";28;1;3;115000;1
5057;"MIG104663";"PRUEBAAPELLIDO MIG104663, PRUEBANOMBRE MIG104663";56;2;31;59000;2
5056;"MIG104662";"PRUEBAAPELLIDO MIG104662, PRUEBANOMBRE MIG104662";43;1;19;129000;1
5055;"MIG104661";"PRUEBAAPELLIDO MIG104661, PRUEBANOMBRE MIG104661";59;1;35;38000;1
5054;"MIG104660";"PRUEBAAPELLIDO MIG104660, PRUEBANOMBRE MIG104660";28;1;4;199000;1
5053;"MIG104659";"PRUEBAAPELLIDO MIG104659, PRUEBANOMBRE MIG104659";36;4;11;69000;3
5052;"MIG104658";"PRUEBAAPELLIDO MIG104658, PRUEBANOMBRE MIG104658";41;2;16;9000;2
5051;"MIG104657";"PRUEBAAPELLIDO MIG104657, PRUEBANOMBRE MIG104657";47;3;21;38000;2
5050;"MIG104656";"PRUEBAAPELLIDO MIG104656, PRUEBANOMBRE MIG104656";33;2;7;188000;2
5049;"MIG104655";"PRUEBAAPELLIDO MIG104655, PRUEBANOMBRE MIG104655";44;3;17;69000;2
5048;"MIG104654";"PRUEBAAPELLIDO MIG104654, PRUEBANOMBRE MIG104654";34;2;10;155000;1
5047;"MIG104653";"PRUEBAAPELLIDO MIG104653, PRUEBANOMBRE MIG104653";38;3;12;184000;1
5046;"MIG104652";"PRUEBAAPELLIDO MIG104652, PRUEBANOMBRE MIG104652";48;2;24;58000;1
5045;"MIG104651";"PRUEBAAPELLIDO MIG104651, PRUEBANOMBRE MIG104651";47;1;23;63000;3
5044;"MIG104650";"PRUEBAAPELLIDO MIG104650, PRUEBANOMBRE MIG104650";59;1;35;121000;1
5043;"MIG104649";"PRUEBAAPELLIDO MIG104649, PRUEBANOMBRE MIG104649";37;3;11;75000;2
5042;"MIG104648";"PRUEBAAPELLIDO MIG104648, PRUEBANOMBRE MIG104648";59;4;35;43000;1
5041;"MIG104647";"PRUEBAAPELLIDO MIG104647, PRUEBANOMBRE MIG104647";38;2;13;119000;1
5040;"MIG104646";"PRUEBAAPELLIDO MIG104646, PRUEBANOMBRE MIG104646";34;1;10;45000;1
5039;"MIG104645";"PRUEBAAPELLIDO MIG104645, PRUEBANOMBRE MIG104645";58;1;34;22000;2
5038;"MIG104644";"PRUEBAAPELLIDO MIG104644, PRUEBANOMBRE MIG104644";33;4;7;35000;1
5037;"MIG104643";"PRUEBAAPELLIDO MIG104643, PRUEBANOMBRE MIG104643";65;4;40;143000;2
5036;"MIG104642";"PRUEBAAPELLIDO MIG104642, PRUEBANOMBRE MIG104642";36;4;11;31000;1
5035;"MIG104641";"PRUEBAAPELLIDO MIG104641, PRUEBANOMBRE MIG104641";30;1;6;42000;3
5034;"MIG104640";"PRUEBAAPELLIDO MIG104640, PRUEBANOMBRE MIG104640";51;3;25;33000;3
5033;"MIG104639";"PRUEBAAPELLIDO MIG104639, PRUEBANOMBRE MIG104639";37;2;13;89000;2
5032;"MIG104638";"PRUEBAAPELLIDO MIG104638, PRUEBANOMBRE MIG104638";44;4;19;85000;3
5031;"MIG104637";"PRUEBAAPELLIDO MIG104637, PRUEBANOMBRE MIG104637";41;4;16;78000;1
5030;"MIG104636";"PRUEBAAPELLIDO MIG104636, PRUEBANOMBRE MIG104636";30;2;5;85000;1
5029;"MIG104635";"PRUEBAAPELLIDO MIG104635, PRUEBANOMBRE MIG104635";42;1;17;29000;3
5028;"MIG104634";"PRUEBAAPELLIDO MIG104634, PRUEBANOMBRE MIG104634";31;1;5;50000;1
5027;"MIG104633";"PRUEBAAPELLIDO MIG104633, PRUEBANOMBRE MIG104633";54;4;29;62000;1
5026;"MIG104632";"PRUEBAAPELLIDO MIG104632, PRUEBANOMBRE MIG104632";32;4;8;142000;2
5025;"MIG104631";"PRUEBAAPELLIDO MIG104631, PRUEBANOMBRE MIG104631";46;1;21;92000;2
5024;"MIG104630";"PRUEBAAPELLIDO MIG104630, PRUEBANOMBRE MIG104630";48;2;24;148000;1
5023;"MIG104629";"PRUEBAAPELLIDO MIG104629, PRUEBANOMBRE MIG104629";27;3;1;130000;2
5022;"MIG104628";"PRUEBAAPELLIDO MIG104628, PRUEBANOMBRE MIG104628";27;1;1;134000;2
5021;"MIG104627";"PRUEBAAPELLIDO MIG104627, PRUEBANOMBRE MIG104627";58;4;34;58000;3
5020;"MIG104626";"PRUEBAAPELLIDO MIG104626, PRUEBANOMBRE MIG104626";45;4;21;102000;2
5019;"MIG104625";"PRUEBAAPELLIDO MIG104625, PRUEBANOMBRE MIG104625";36;1;11;83000;1
5018;"MIG104624";"PRUEBAAPELLIDO MIG104624, PRUEBANOMBRE MIG104624";50;2;25;45000;3
5017;"MIG104623";"PRUEBAAPELLIDO MIG104623, PRUEBANOMBRE MIG104623";47;3;20;13000;2
5016;"MIG104622";"PRUEBAAPELLIDO MIG104622, PRUEBANOMBRE MIG104622";57;3;32;60000;1
5015;"MIG104621";"PRUEBAAPELLIDO MIG104621, PRUEBANOMBRE MIG104621";52;1;26;84000;1
5014;"MIG104620";"PRUEBAAPELLIDO MIG104620, PRUEBANOMBRE MIG104620";61;1;36;23000;1
5013;"MIG104619";"PRUEBAAPELLIDO MIG104619, PRUEBANOMBRE MIG104619";35;3;9;29000;1
5012;"MIG104618";"PRUEBAAPELLIDO MIG104618, PRUEBANOMBRE MIG104618";38;3;13;41000;3
5011;"MIG104617";"PRUEBAAPELLIDO MIG104617, PRUEBANOMBRE MIG104617";66;1;41;114000;3
5010;"MIG104616";"PRUEBAAPELLIDO MIG104616, PRUEBANOMBRE MIG104616";37;4;12;84000;3
5009;"MIG104615";"PRUEBAAPELLIDO MIG104615, PRUEBANOMBRE MIG104615";56;4;30;15000;3
5008;"MIG104614";"PRUEBAAPELLIDO MIG104614, PRUEBANOMBRE MIG104614";63;4;38;52000;1
5007;"MIG104613";"PRUEBAAPELLIDO MIG104613, PRUEBANOMBRE MIG104613";32;2;6;18000;2
5006;"MIG104612";"PRUEBAAPELLIDO MIG104612, PRUEBANOMBRE MIG104612";34;2;7;52000;2
5005;"MIG104611";"PRUEBAAPELLIDO MIG104611, PRUEBANOMBRE MIG104611";37;1;13;79000;2
5004;"MIG104610";"PRUEBAAPELLIDO MIG104610, PRUEBANOMBRE MIG104610";54;4;28;80000;3
5003;"MIG104609";"PRUEBAAPELLIDO MIG104609, PRUEBANOMBRE MIG104609";44;1;19;28000;3
5002;"MIG104608";"PRUEBAAPELLIDO MIG104608, PRUEBANOMBRE MIG104608";50;1;23;18000;2
5001;"MIG104607";"PRUEBAAPELLIDO MIG104607, PRUEBANOMBRE MIG104607";44;2;20;199000;1
5000;"MIG104606";"PRUEBAAPELLIDO MIG104606, PRUEBANOMBRE MIG104606";48;1;22;42000;2
4999;"MIG104605";"PRUEBAAPELLIDO MIG104605, PRUEBANOMBRE MIG104605";32;2;7;81000;2
4998;"MIG104604";"PRUEBAAPELLIDO MIG104604, PRUEBANOMBRE MIG104604";37;1;12;179000;1
4997;"MIG104603";"PRUEBAAPELLIDO MIG104603, PRUEBANOMBRE MIG104603";57;2;32;81000;1
4996;"MIG104602";"PRUEBAAPELLIDO MIG104602, PRUEBANOMBRE MIG104602";37;1;12;55000;3
4995;"MIG104601";"PRUEBAAPELLIDO MIG104601, PRUEBANOMBRE MIG104601";54;1;24;75000;3
4994;"MIG104600";"PRUEBAAPELLIDO MIG104600, PRUEBANOMBRE MIG104600";49;2;25;149000;1
4993;"MIG104599";"PRUEBAAPELLIDO MIG104599, PRUEBANOMBRE MIG104599";51;4;26;21000;1
4992;"MIG104598";"PRUEBAAPELLIDO MIG104598, PRUEBANOMBRE MIG104598";34;3;10;68000;2
4991;"MIG104597";"PRUEBAAPELLIDO MIG104597, PRUEBANOMBRE MIG104597";37;3;13;61000;1
4990;"MIG104596";"PRUEBAAPELLIDO MIG104596, PRUEBANOMBRE MIG104596";32;4;7;101000;2
4989;"MIG104595";"PRUEBAAPELLIDO MIG104595, PRUEBANOMBRE MIG104595";53;3;27;31000;3
4988;"MIG104594";"PRUEBAAPELLIDO MIG104594, PRUEBANOMBRE MIG104594";54;1;30;133000;2
4987;"MIG104593";"PRUEBAAPELLIDO MIG104593, PRUEBANOMBRE MIG104593";43;3;18;53000;3
4986;"MIG104592";"PRUEBAAPELLIDO MIG104592, PRUEBANOMBRE MIG104592";43;3;16;44000;2
4985;"MIG104591";"PRUEBAAPELLIDO MIG104591, PRUEBANOMBRE MIG104591";58;3;34;151000;2
4984;"MIG104590";"PRUEBAAPELLIDO MIG104590, PRUEBANOMBRE MIG104590";31;1;7;13000;3
4983;"MIG104589";"PRUEBAAPELLIDO MIG104589, PRUEBANOMBRE MIG104589";35;4;10;85000;3
4982;"MIG104588";"PRUEBAAPELLIDO MIG104588, PRUEBANOMBRE MIG104588";37;4;11;59000;3
4981;"MIG104587";"PRUEBAAPELLIDO MIG104587, PRUEBANOMBRE MIG104587";58;3;32;61000;3
4980;"MIG104586";"PRUEBAAPELLIDO MIG104586, PRUEBANOMBRE MIG104586";35;1;11;180000;3
4979;"MIG104585";"PRUEBAAPELLIDO MIG104585, PRUEBANOMBRE MIG104585";26;3;0;49000;2
4978;"MIG104584";"PRUEBAAPELLIDO MIG104584, PRUEBANOMBRE MIG104584";52;1;26;83000;1
4977;"MIG104583";"PRUEBAAPELLIDO MIG104583, PRUEBANOMBRE MIG104583";25;3;0;69000;3
4976;"MIG104582";"PRUEBAAPELLIDO MIG104582, PRUEBANOMBRE MIG104582";37;1;13;59000;3
4975;"MIG104581";"PRUEBAAPELLIDO MIG104581, PRUEBANOMBRE MIG104581";50;2;24;102000;1
4974;"MIG104580";"PRUEBAAPELLIDO MIG104580, PRUEBANOMBRE MIG104580";58;1;32;41000;1
4973;"MIG104579";"PRUEBAAPELLIDO MIG104579, PRUEBANOMBRE MIG104579";45;4;20;90000;2
4972;"MIG104578";"PRUEBAAPELLIDO MIG104578, PRUEBANOMBRE MIG104578";63;2;37;80000;3
4971;"MIG104577";"PRUEBAAPELLIDO MIG104577, PRUEBANOMBRE MIG104577";55;2;30;41000;3
4970;"MIG104576";"PRUEBAAPELLIDO MIG104576, PRUEBANOMBRE MIG104576";53;2;27;115000;3
4969;"MIG104575";"PRUEBAAPELLIDO MIG104575, PRUEBANOMBRE MIG104575";35;2;11;193000;1
4968;"MIG104574";"PRUEBAAPELLIDO MIG104574, PRUEBANOMBRE MIG104574";46;2;20;73000;3
4967;"MIG104573";"PRUEBAAPELLIDO MIG104573, PRUEBANOMBRE MIG104573";32;4;7;81000;3
4966;"MIG104572";"PRUEBAAPELLIDO MIG104572, PRUEBANOMBRE MIG104572";58;1;28;95000;3
4965;"MIG104571";"PRUEBAAPELLIDO MIG104571, PRUEBANOMBRE MIG104571";32;2;6;99000;3
4964;"MIG104570";"PRUEBAAPELLIDO MIG104570, PRUEBANOMBRE MIG104570";47;3;21;49000;2
4963;"MIG104569";"PRUEBAAPELLIDO MIG104569, PRUEBANOMBRE MIG104569";26;4;0;44000;3
4962;"MIG104568";"PRUEBAAPELLIDO MIG104568, PRUEBANOMBRE MIG104568";46;3;20;19000;2
4961;"MIG104567";"PRUEBAAPELLIDO MIG104567, PRUEBANOMBRE MIG104567";24;1;0;131000;1
4960;"MIG104566";"PRUEBAAPELLIDO MIG104566, PRUEBANOMBRE MIG104566";33;2;8;120000;3
4959;"MIG104565";"PRUEBAAPELLIDO MIG104565, PRUEBANOMBRE MIG104565";58;2;32;28000;1
4958;"MIG104564";"PRUEBAAPELLIDO MIG104564, PRUEBANOMBRE MIG104564";28;2;2;188000;1
4957;"MIG104563";"PRUEBAAPELLIDO MIG104563, PRUEBANOMBRE MIG104563";65;2;40;64000;1
4956;"MIG104562";"PRUEBAAPELLIDO MIG104562, PRUEBANOMBRE MIG104562";59;3;33;59000;3
4955;"MIG104561";"PRUEBAAPELLIDO MIG104561, PRUEBANOMBRE MIG104561";43;2;18;13000;2
4954;"MIG104560";"PRUEBAAPELLIDO MIG104560, PRUEBANOMBRE MIG104560";47;3;20;101000;2
4953;"MIG104559";"PRUEBAAPELLIDO MIG104559, PRUEBANOMBRE MIG104559";44;2;19;82000;1
4952;"MIG104558";"PRUEBAAPELLIDO MIG104558, PRUEBANOMBRE MIG104558";33;2;9;30000;2
4951;"MIG104557";"PRUEBAAPELLIDO MIG104557, PRUEBANOMBRE MIG104557";55;2;29;79000;1
4950;"MIG104556";"PRUEBAAPELLIDO MIG104556, PRUEBANOMBRE MIG104556";43;3;19;71000;3
4949;"MIG104555";"PRUEBAAPELLIDO MIG104555, PRUEBANOMBRE MIG104555";41;3;16;109000;1
4948;"MIG104554";"PRUEBAAPELLIDO MIG104554, PRUEBANOMBRE MIG104554";50;2;25;44000;2
4947;"MIG104553";"PRUEBAAPELLIDO MIG104553, PRUEBANOMBRE MIG104553";50;1;23;64000;2
4946;"MIG104552";"PRUEBAAPELLIDO MIG104552, PRUEBANOMBRE MIG104552";27;4;0;28000;2
4945;"MIG104551";"PRUEBAAPELLIDO MIG104551, PRUEBANOMBRE MIG104551";65;1;40;18000;2
4944;"MIG104550";"PRUEBAAPELLIDO MIG104550, PRUEBANOMBRE MIG104550";53;2;29;41000;1
4943;"MIG104549";"PRUEBAAPELLIDO MIG104549, PRUEBANOMBRE MIG104549";58;4;33;73000;1
4942;"MIG104548";"PRUEBAAPELLIDO MIG104548, PRUEBANOMBRE MIG104548";50;2;25;32000;2
4941;"MIG104547";"PRUEBAAPELLIDO MIG104547, PRUEBANOMBRE MIG104547";48;3;24;74000;1
4940;"MIG104546";"PRUEBAAPELLIDO MIG104546, PRUEBANOMBRE MIG104546";61;2;35;35000;3
4939;"MIG104545";"PRUEBAAPELLIDO MIG104545, PRUEBANOMBRE MIG104545";28;3;4;80000;1
4938;"MIG104544";"PRUEBAAPELLIDO MIG104544, PRUEBANOMBRE MIG104544";62;3;38;33000;3
4937;"MIG104543";"PRUEBAAPELLIDO MIG104543, PRUEBANOMBRE MIG104543";53;1;29;20000;1
4936;"MIG104542";"PRUEBAAPELLIDO MIG104542, PRUEBANOMBRE MIG104542";62;1;38;124000;1
4935;"MIG104541";"PRUEBAAPELLIDO MIG104541, PRUEBANOMBRE MIG104541";56;4;32;64000;1
4934;"MIG104540";"PRUEBAAPELLIDO MIG104540, PRUEBANOMBRE MIG104540";48;4;24;14000;1
4933;"MIG104539";"PRUEBAAPELLIDO MIG104539, PRUEBANOMBRE MIG104539";51;3;24;85000;2
4932;"MIG104538";"PRUEBAAPELLIDO MIG104538, PRUEBANOMBRE MIG104538";62;1;36;63000;3
4931;"MIG104537";"PRUEBAAPELLIDO MIG104537, PRUEBANOMBRE MIG104537";62;3;37;38000;2
4930;"MIG104536";"PRUEBAAPELLIDO MIG104536, PRUEBANOMBRE MIG104536";42;3;18;39000;3
4929;"MIG104535";"PRUEBAAPELLIDO MIG104535, PRUEBANOMBRE MIG104535";41;4;17;83000;1
4928;"MIG104534";"PRUEBAAPELLIDO MIG104534, PRUEBANOMBRE MIG104534";59;2;34;19000;2
4927;"MIG104533";"PRUEBAAPELLIDO MIG104533, PRUEBANOMBRE MIG104533";48;2;22;133000;2
4926;"MIG104532";"PRUEBAAPELLIDO MIG104532, PRUEBANOMBRE MIG104532";31;1;7;35000;1
4925;"MIG104531";"PRUEBAAPELLIDO MIG104531, PRUEBANOMBRE MIG104531";33;2;9;19000;2
4924;"MIG104530";"PRUEBAAPELLIDO MIG104530, PRUEBANOMBRE MIG104530";27;4;0;40000;3
4923;"MIG104529";"PRUEBAAPELLIDO MIG104529, PRUEBANOMBRE MIG104529";48;1;23;48000;1
4922;"MIG104528";"PRUEBAAPELLIDO MIG104528, PRUEBANOMBRE MIG104528";41;1;16;18000;3
4921;"MIG104527";"PRUEBAAPELLIDO MIG104527, PRUEBANOMBRE MIG104527";36;2;9;40000;2
4920;"MIG104526";"PRUEBAAPELLIDO MIG104526, PRUEBANOMBRE MIG104526";36;1;11;110000;1
